geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Spata9	2	0	2
RP23-379F6.3	3	3	0
Timmdc1	6	2	4
Jmjd1c	52	5	47
AC122514.1	17	17	0
Ash2l	128	77	51
Spata1	5	0	5
Spata2	19	5	14
Spata7	22	12	10
Spata5	15	7	8
Spata6	1	0	1
Bvht	1	1	0
RP24-195M20.6	2	0	2
Cyld	8	0	8
RP24-195M20.2	33	33	0
Lsg1	59	27	32
Gm24056	1	1	0
Pik3r1	126	51	75
Tkt	7	0	7
Pik3r2	92	48	44
Pik3r3	17	0	17
Pik3r4	13	1	12
RP24-240O5.2	1	1	0
Prkar1a	255	126	129
Prkar1b	86	42	44
Pabpc4l	2	0	2
Bcdin3d	19	15	4
Prkar2a	59	13	46
Prkar2b	85	32	53
RP23-21L20.1	7	0	7
RP23-462F3.3	40	37	3
RP23-341K9.1	36	23	13
Il1rapl1	6	0	6
RP23-445K23.4	2	0	2
RP23-385F8.1	1	1	0
Mcrs1	173	130	43
Myt1l	278	1	277
0610009O20Rik	52	33	19
Ash1l	98	0	98
Arcn1	58	23	35
RP23-385F8.3	1	1	0
Zfp46	36	3	33
Tmem170b	12	0	12
Zfp40	16	6	10
Zfp41	37	22	15
Grb14	16	10	6
Tnc	29	0	29
RP23-326O2.2	6	6	0
Grb10	50	8	42
RP24-191L21.3	3	0	3
Drosha	37	0	37
Egln1	23	7	16
Egln2	92	63	29
Alyref2	36	36	0
Egln3	19	13	6
Cys1	4	1	3
Tnr	10	1	9
AC161228.1	2	0	2
Malt1	2	0	2
RP24-297N9.8	173	125	48
Zfp35	20	6	14
Zfp36	2	1	1
Zfp30	72	4	68
Krit1	215	6	209
RP23-156P22.5	3	0	3
Zfp37	18	4	14
Zfp39	6	4	2
Cyp2d22	1	1	0
Mtch2	277	191	86
RP23-31C9.6	3	0	3
Mtch1	549	421	128
RP23-75F12.1	1	1	0
RP24-322E6.1	326	326	0
Tox	49	11	38
RP23-143B2.1	7	0	7
Zfp68	89	68	21
Zfp69	1	0	1
Zfp62	40	8	32
Ccdc85a	3	2	1
Zfp64	24	19	5
Ccdc85b	98	98	0
Zfp65	8	4	4
Ccdc85c	2	0	2
RP23-1A12.4	1	0	1
Tpm3-rs7	12	12	0
RP23-1A12.1	1	1	0
AC161348.3	11	2	9
RP23-405K7.2	2	2	0
Tpr	278	8	270
Zfp72	1	0	1
RP23-290B5.7	4	0	4
RP23-16G3.1	1	0	1
Man1a	5	1	4
Lrch1	9	0	9
Zfp57	110	36	74
Lrch2	52	0	52
Zfp51	4	0	4
Zfp53	5	0	5
Zfp54	3	2	1
Lsm2	235	214	21
Lsm3	19	6	13
Lsm4	368	334	34
Lsm5	165	149	16
Lrch3	15	0	15
Lsm1	146	132	14
Lsm6	301	278	23
Lsm7	149	119	30
Lsm8	192	182	10
Zfp60	43	18	25
Cgrrf1	7	5	2
Zfp61	38	21	17
Gapdh-ps15	2	2	0
Zfp84	21	15	6
Zfp85	1	0	1
Zfp87	4	0	4
Asns	25	20	5
Lsp1	2	1	1
Cers6	35	2	33
RP23-146D13.2	32	1	31
Cers5	50	27	23
Cers4	76	11	65
Cers3	1	0	1
Tro	40	1	39
Cers2	39	16	23
RP23-205A9.3	1	0	1
Cers1	1	0	1
RP23-4F16.10	6	6	0
Zfp91	72	5	67
RP23-4F16.11	2	2	0
RP23-2M16.4	1	1	0
Zfp93	1	1	0
Zfp94	11	6	5
RP23-4F16.14	4	4	0
RP23-4F16.15	2	2	0
Usp46os1	1	0	1
Zfp90	41	30	11
Zfp78	1	1	0
Zfp74	20	0	20
Trappc9	21	7	14
Trappc8	7	0	7
Trappc5	88	83	5
Trappc4	358	337	21
Gapdh	21	13	8
Trappc3	192	167	25
Trappc2	32	23	9
Tsn	501	375	126
Trappc1	170	158	12
Nt5dc2	138	113	25
Mtcl1	10	3	7
Nt5dc3	9	0	9
Tst	49	47	2
Nt5dc1	2	1	1
Zfp81	36	11	25
Zfp82	5	0	5
RP23-326D18.1	4	4	0
Spred1	37	13	24
Spred3	10	0	10
Atad3a	77	53	24
Spred2	19	0	19
Erbb2ip	10	0	10
Pdcd4	24	8	16
Ttk	19	6	13
Pdcd2	71	56	15
Sgcz	1	0	1
Ttl	53	38	15
Camk2g	88	32	56
Aspn	1	0	1
Camk2d	29	13	16
Aspm	22	0	22
Camk2b	109	21	88
Camk2a	3	0	3
Asph	37	9	28
P2ry1	1	0	1
RP23-349P20.4	2	2	0
Bicc1	3	0	3
Cdc37l1	62	7	55
Atad2b	44	0	44
Gpr137b	11	5	6
Tub	39	0	39
Mllt6	16	0	16
Gpr137c	1	0	1
Mllt4	98	6	92
Mllt3	183	40	143
Mllt1	23	0	23
Zfp97	3	2	1
AC161108.3	6	4	2
Ass1	6	2	4
P2rx7	1	0	1
Sgce	44	14	30
Sgcd	3	0	3
P2rx5	2	0	2
Cpt1a	3	0	3
P2rx4	8	3	5
Pdcd7	46	15	31
Sgcb	12	7	5
P2rx2	7	2	5
Pdcd5	346	323	23
Pdcd6	166	160	6
Bicd2	18	4	14
Bicd1	86	11	75
Cpt1c	23	7	16
Sorl1	24	0	24
RP23-372O9.2	6	2	4
Gde1	161	130	31
Hgh1	43	18	25
RP23-32H12.2	1	0	1
Wars2	5	2	3
Aars2	9	4	5
Prkaa1	5	1	4
Prkaa2	14	7	7
Tax1bp1	203	38	165
Tax1bp3	123	115	8
Gm26724	21	0	21
RP24-147G7.2	1	1	0
RP24-147G7.1	4	0	4
Gm26720	2	0	2
Gm26718	3	0	3
Necap2	22	4	18
Necap1	36	20	16
Hnrnpll	105	68	37
Pde12	16	5	11
Slc6a15	32	6	26
Espl1	4	0	4
Slc6a17	24	1	23
Slc6a11	6	1	5
Tmem167b	39	35	4
Camk1g	16	8	8
RP23-207N2.4	7	0	7
Camk1d	7	1	6
Smarce1	360	147	213
RP23-222G22.7	16	7	9
Gm26710	1	1	0
Fam181a	4	3	1
Gm26711	1	0	1
Fam181b	76	76	0
Pradc1	26	16	10
AC122037.2	4	0	4
Zfhx2os	1	0	1
Pnliprp2	2	0	2
Pnliprp1	1	0	1
Mtcp1	2	0	2
Cabin1	36	0	36
Ddias	5	1	4
Vps8	16	0	16
Rtn4ip1	7	4	3
Ptpdc1	14	4	10
Gm25411	5	5	0
Gm26742	1	0	1
Faah	13	5	8
CAAA01093158.1	1	1	0
RP23-35F19.3	8	0	8
RP24-172H5.1	9	9	0
Gdf9	7	0	7
Pde1b	22	3	19
Pde1c	4	1	3
Pde1a	3	0	3
Tdpx-ps1	1	1	0
Gm26734	3	0	3
Gm26735	3	0	3
Il11	3	0	3
RP23-43M4.1	3	0	3
RP23-14P23.10	1	1	0
Gdi1	574	109	465
Faf2	52	30	22
Faf1	69	47	22
Gdi2	428	334	94
Il18	12	0	12
RP23-328J8.2	2	0	2
RP23-373O10.2	1	1	0
RP23-261B5.1	12	12	0
Tlcd1	2	0	2
Pik3c3	14	2	12
Umps	44	30	14
RP23-70J9.6	55	51	4
RP24-81A5.2	4	4	0
RP24-81A5.3	1	1	0
RP24-495I3.1	7	7	0
RP23-32M15.2	39	13	26
Kptn	32	19	13
Plagl1	31	2	29
Mettl7a1	9	5	4
Aldh16a1	9	7	2
RP23-76C20.2	1	1	0
Micu2	38	22	16
Micu3	36	0	36
RP23-76C20.4	1	0	1
Plagl2	8	0	8
Eif3j2	10	10	0
Micu1	36	24	12
Eif3j1	20	0	20
RP23-391E6.1	2	0	2
RP24-414B1.1	2	2	0
Rdh5	1	0	1
Fadd	6	6	0
Sgk3	1	0	1
Sgk1	15	11	4
Pdcl3	138	122	16
Gm26706	1	0	1
Map2k7	14	0	14
Map2k6	47	21	26
Map2k5	58	22	36
RP23-147K5.3	1	0	1
Gm26700	1	0	1
RP23-344D2.9	36	14	22
RP23-313J14.6	14	4	10
Il22	1	0	1
RP23-313J14.5	3	0	3
Tacc2	145	25	120
Tacc1	23	1	22
RP23-303F24.3	1	0	1
Tacc3	81	47	34
Map2k4	16	0	16
Tjp1	9	2	7
Map2k3	11	6	5
Map2k2	291	219	72
Map2k1	17	13	4
Il1b	1	0	1
RP23-285E22.4	2	0	2
Hnrnph3	316	194	122
Sort1	35	1	34
Hnrnph2	124	86	38
Hnrnph1	460	138	322
RP23-182F18.1	1	1	0
RP23-413D8.2	5	0	5
Tjp3	1	0	1
Tjp2	10	0	10
Ermp1	4	0	4
Pspc1	82	43	39
RP24-69M4.4	1	0	1
Pde7b	1	1	0
Bbof1	7	0	7
RP24-69M4.6	4	4	0
RP23-332P8.5	3	3	0
Pde7a	56	8	48
RP24-69M4.1	2	0	2
RP23-140F20.2	1	1	0
Rdm1	49	38	11
Fam188b	9	4	5
Fam188a	53	12	41
Sec61a2	68	44	24
Sec61a1	63	23	40
Thnsl1	19	11	8
Gm24144	1	1	0
Thnsl2	1	1	0
Ero1l	10	5	5
RP23-463J9.1	1	1	0
RP24-462O14.3	2	0	2
Faim	158	99	59
RP23-376B19.2	1	0	1
RP23-474B17.1	2	2	0
RP23-474B17.2	2	2	0
Fam189b	22	6	16
Zgrf1	8	1	7
RP23-384C18.12	1	1	0
Olfml1	1	1	0
Olfml3	1	0	1
AC131803.2	2	2	0
RP23-204N19.7	9	9	0
RP23-204N19.8	14	9	5
Pde9a	6	4	2
Ubb	7064	6617	447
Ssmem1	1	0	1
Taco1	4	2	2
Ubc	688	295	393
Pik3cb	3	0	3
Pik3cd	11	1	10
Prkag1	95	68	27
Prkag2	48	17	31
Pik3ca	63	2	61
RP24-267I24.2	5	0	5
RP23-356D13.4	271	0	271
Gm24151	2	2	0
RP23-189N15.6	66	63	3
RP23-74O12.5	1	1	0
Gm25486	1	1	0
RP23-74O12.6	1	0	1
Upk1a	1	0	1
RP23-360J20.1	15	1	14
RP23-356G7.6	1	0	1
Pde3a	1	0	1
Slit1	9	0	9
Slit2	25	4	21
Slirp	155	140	15
Slit3	24	0	24
RP24-426M1.2	14	14	0
Fam184b	3	0	3
Fam184a	6	0	6
Gm25435	1	1	0
Gm26767	1	0	1
RP23-360J20.7	1	1	0
Oxct1	209	129	80
RP23-271B15.6	1	0	1
Pde4a	14	3	11
Pde4b	7	1	6
Prkaca	122	91	31
Prkacb	112	27	85
Qrfpr	1	1	0
RP23-28G13.4	3	3	0
Pcdh11x	20	0	20
Fam185a	7	6	1
H2afj	227	3	224
Pde3b	7	0	7
RP23-10G6.1	4	4	0
RP23-314A12.1	112	56	56
RP23-314A12.2	13	0	13
Gm25426	1	1	0
RP23-271B15.2	1	0	1
Mysm1	29	5	24
Fan1	4	0	4
RP24-419M4.2	1	1	0
Tnip2	1	0	1
Tnip1	10	1	9
H2afy	701	216	485
H2afz	2579	2504	75
Sgtb	23	4	19
Wtap	77	63	14
Sgta	247	133	114
H2afx	380	380	0
H2afv	1013	910	103
Pde5a	12	0	12
RP23-360A2.8	27	7	20
Mmachc	13	6	7
RP24-535M24.3	34	0	34
RP24-535M24.2	4	0	4
RP23-67E6.5	6	1	5
RP23-453G12.2	7	4	3
RP23-67E6.3	6	0	6
Pde4d	13	1	12
RP24-113J17.1	2	0	2
RP23-274H16.2	4	4	0
Ltbr	4	1	3
Ate1	43	1	42
RP24-285J23.2	14	7	7
RP23-121F17.2	3	3	0
Tas2r108	2	2	0
Snrpd2	671	634	37
RP23-121F17.1	3	3	0
Lasp1	64	21	43
Snrpd1	672	642	30
Tmem63c	2	0	2
Pde6d	107	91	16
Tmem63b	119	2	117
Snrpd3	299	258	41
Sgsh	1	0	1
Prkab2	9	1	8
RP24-201I19.2	4	4	0
Prkab1	28	28	0
Gm26775	1	0	1
Atf2	120	22	98
Atf1	40	6	34
Prkd3	29	8	21
Unc50	53	43	10
Fabp3-ps1	2	2	0
Las1l	68	12	56
RP23-430H22.1	1	1	0
Prkd1	4	1	3
Slc38a10	35	8	27
Prkd2	10	4	6
Mbnl3	1	0	1
Catsperg1	1	0	1
RP23-114G13.1	10	10	0
RP23-167B4.2	1	0	1
Frem1	2	0	2
Pex11a	13	12	1
RP23-176N13.2	5	5	0
RP23-167B4.4	18	18	0
Psmb10	36	31	5
RP24-132N9.2	1	1	0
Atg3	112	81	31
Cldn23	1	0	1
Daam2	2	0	2
Daam1	80	3	77
RP23-130K20.1	11	2	9
RP23-125I14.1	2	2	0
RP23-125I14.3	4	4	0
RP23-125I14.2	4	4	0
RP24-190P20.1	1	0	1
Pex11g	1	1	0
Zmynd8	92	20	72
RP23-311B24.3	1	1	0
Prkcg	1	0	1
Eif5a2	3	2	1
Prkch	2	0	2
Prkci	11	0	11
RP23-311B24.6	34	34	0
Prkcb	9	2	7
Mbnl2	50	6	44
Mbnl1	20	8	12
Prkcd	2	1	1
Prkce	84	2	82
Far2	5	0	5
Prkca	80	11	69
Far1	49	18	31
Atf7	8	0	8
Atf6	6	0	6
Atf5	43	29	14
Atf4	226	179	47
Atf3	7	2	5
Cldn12	2	0	2
Adgra1	2	0	2
Cldn15	1	0	1
Adgra2	2	0	2
RP24-200I20.2	2	2	0
Cldn10	5	4	1
Pitpnb	64	32	32
Pitpna	93	67	26
Cldn19	1	1	0
Prkdc	4	0	4
Qars	62	30	32
Fasn	58	7	51
Prkcz	57	41	16
Atg7	20	7	13
Slc26a10	2	0	2
Atg5	56	37	19
Tbc1d1	6	0	6
Adgrb1	27	1	26
RP23-280L21.3	1	0	1
Adgrb2	28	2	26
Mov10	3	0	3
Adgrb3	44	2	42
Tbc1d2	1	0	1
Tbc1d5	3	0	3
Tbc1d4	9	1	8
Tbc1d7	60	48	12
RP23-15F7.3	7	2	5
Prkg2	1	0	1
Izumo4	17	2	15
Wdsub1	3	0	3
Tbc1d9	17	1	16
Tbc1d8	5	3	2
Fat1	14	0	14
Fat4	17	0	17
Fat3	15	0	15
Adgra3	25	4	21
RP24-456B4.4	5	3	2
Mmp24	18	0	18
Mical1	27	3	24
Creld1	44	32	12
Caprin2	6	1	5
RP23-157G2.1	3	3	0
Caprin1	271	73	198
RP23-157G2.2	1	1	0
Creld2	34	25	9
RP23-167L1.8	1	0	1
Mmp11	14	10	4
Mmp14	62	40	22
Mmp15	11	3	8
Mmp16	31	5	26
Mmp17	24	3	21
AC155163.6	2	1	1
AC155163.2	1	1	0
Atic	36	17	19
Copz2	2	2	0
Taar2	1	0	1
Mical3	30	1	29
Mical2	8	0	8
Afap1	84	0	84
Copz1	142	113	29
Atl3	10	1	9
Uncx	2	0	2
Atl2	21	2	19
Atl1	21	1	20
Rnf138rt1	3	3	0
Wtip	1	0	1
Ung	28	8	20
Sf3a1	89	24	65
Setd3	91	36	55
Sf3a2	89	50	39
Setd2	62	0	62
RP24-134G9.1	1	1	0
Sf3a3	121	83	38
Setd5	121	7	114
Unk	23	5	18
Setd4	20	0	20
Setd7	16	0	16
Setd6	24	7	17
Setd8	57	16	41
Ostm1	17	6	11
RP23-336P20.1	4	0	4
Sf3b1	468	22	446
Sf3b2	576	50	526
Sf3b3	44	8	36
Sf3b4	164	133	31
Sf3b5	242	242	0
Sf3b6	389	376	13
AC116475.2	6	0	6
RP23-343E20.2	13	0	13
Rps6kl1	22	13	9
Adgrg1	83	0	83
Adgrg2	2	0	2
Map3k9	2	0	2
Rangrf	39	32	7
Map3k7	39	0	39
Map3k6	5	4	1
Map3k5	2	0	2
Ltn1	9	0	9
Map3k4	18	0	18
RP23-416H10.2	43	0	43
Zcchc9	40	5	35
RP23-416H10.5	92	92	0
Zcchc6	17	4	13
RP23-416H10.6	53	53	0
Zcchc8	44	15	29
RP24-144G20.2	3	3	0
RP23-416H10.8	13	13	0
Zcchc7	45	6	39
Zfc3h1	22	2	20
Scnm1	94	66	28
RP24-490A22.9	2	2	0
RP24-490A22.4	1	1	0
Ccdc74a	1	1	0
RP24-80O23.1	3	3	0
RP23-399J5.1	1	0	1
RP23-5A19.1	6	0	6
Faxc	8	3	5
Zcchc2	4	0	4
Amotl2	52	12	40
RP23-5A19.7	28	20	8
Amotl1	41	0	41
Zcchc4	21	4	17
Zcchc3	39	39	0
RP23-404O10.2	2	1	1
Map3k3	1	1	0
Map3k2	16	1	15
Map3k1	6	0	6
RP23-434H14.7	7	7	0
RP23-434H14.8	1	1	0
Coprs	84	78	6
Shc4	1	0	1
Shc3	2	0	2
Shc2	11	4	7
Shc1	3	2	1
RP23-204I16.3	9	9	0
RP23-399K8.5	10	4	6
Cops3	151	124	27
Fbxl8	1	1	0
Cops4	193	148	45
RP23-121M22.6	3	0	3
Cops5	231	171	60
Cops6	239	184	55
Synj1	27	0	27
Cops2	88	65	23
AC124566.2	3	0	3
Fbxl2	7	2	5
Fbxl3	11	3	8
Nop16	49	46	3
Fbxl4	5	1	4
Cops8	174	146	28
Fbxl5	44	16	28
Nop14	62	3	59
Cops9	247	238	9
Fbxl6	52	39	13
RP23-416H10.1	2	0	2
Fbxl7	9	7	2
Ints13	19	2	17
Hhat	1	0	1
Ints14	32	14	18
Nop10	481	468	13
Ocel1	11	7	4
Ints11	76	43	33
Ints12	19	13	6
Ints10	48	23	25
Ust	8	2	6
Slc46a1	4	4	0
RP23-114B10.6	57	1	56
RP23-114B10.4	30	0	30
Ccdc71l	15	15	0
Cdr2l	27	7	20
Smarcb1	346	288	58
Unc80	1	0	1
RP23-9O13.8	1	0	1
RP23-9O13.3	1	1	0
Tkfc	41	1	40
RP23-9O13.5	4	0	4
Fbxo2	9	6	3
Smarca2	195	19	176
Smarca1	28	0	28
Smarca4	284	0	284
Smarca5	155	1	154
RP24-406I1.2	2	2	0
Glod4	97	84	13
RP23-464J2.2	5	0	5
Atrx	357	36	321
Dnase1l2	1	0	1
Fbxo3	43	24	19
Fbxo4	4	3	1
Fth-ps2	1	1	0
Fbxo5	55	34	21
Dnase1l1	2	1	1
Fbxo6	5	5	0
Fbxo7	3	1	2
Fbxo8	20	6	14
Unc79	10	0	10
Fbxo9	73	28	45
Atrn	16	0	16
Megf10	7	0	7
RP24-170D4.1	1	1	0
Megf11	7	0	7
Smarcd1	124	7	117
RP24-340P22.5	2	0	2
Ifrd1	81	55	26
Smarcd3	191	58	133
Ifrd2	12	5	7
Smarcd2	13	5	8
Cnrip1	130	70	60
Reck	17	0	17
Sel1l3	15	0	15
Syne1	1	0	1
AC129014.2	1	0	1
Syne2	85	19	66
Tmem161a	23	4	19
Tmem161b	10	2	8
Nop58	190	12	178
Rec8	4	3	1
Nop56	245	60	185
Bmpr2	40	0	40
Unkl	7	0	7
RP23-123P10.5	1	0	1
Unc5b	7	0	7
Smarcc2	163	10	153
Smarcc1	221	10	211
Unc5a	9	4	5
Unc5d	47	0	47
Unc5c	11	1	10
RP23-336M6.3	1	1	0
RP23-336M6.2	1	0	1
RP23-1B20.3	1	1	0
Peg13	22	22	0
RP24-443B5.2	2	0	2
Peg12	2	2	0
Gm25517	2	2	0
Ltv1	25	19	6
Peg10	6	0	6
RP23-367D2.1	3	0	3
RP23-11A24.1	1	1	0
Uxt	44	31	13
Dnaaf3	1	0	1
Dnaaf2	1	0	1
Synrg	64	1	63
RP23-372C7.8	1	1	0
Fam192a	132	91	41
Dhx57	25	0	25
RP23-372C7.4	3	3	0
Dnaaf5	4	1	3
RP23-372C7.2	11	11	0
Gm26841	1	0	1
Slc33a1	8	2	6
Gm26835	2	0	2
Pcsk2os1	16	3	13
RP23-267O21.3	6	6	0
RP23-267O21.4	1	1	0
Recql5os1	4	0	4
Spindoc	9	0	9
RP24-418J2.2	10	4	6
Fam193b	35	4	31
Fam193a	44	0	44
Gm26830	2	0	2
Dhx40	45	17	28
RP24-443B5.5	2	2	0
Mir218-2	1	1	0
Hbld2	1	1	0
Fbf1	38	0	38
RP23-109J14.2	22	22	0
RP23-109J14.5	5	5	0
AC139867.2	17	12	5
Rps6kb1	87	27	60
Rps6kb2	38	11	27
Dhx38	22	2	20
Dhx37	6	1	5
Dhx36	89	1	88
N4bp1	35	0	35
Dhx35	2	0	2
N4bp2	43	2	41
Dhx34	8	2	6
N4bp3	6	4	2
Dhx33	7	1	6
Gm26860	1	0	1
Dhx32	32	18	14
Dhx30	152	106	46
Synpr	6	4	2
Hhip	2	0	2
RP23-256L12.2	80	53	27
Synpo	1	0	1
RP23-155P8.1	1	1	0
Rtel1	5	1	4
Rps6kc1	13	1	12
Dhx29	24	1	23
Spats2	37	6	31
Fam195b	260	233	27
2700062C07Rik	27	11	16
Gm26851	1	0	1
Rap2b	70	70	0
Rap2a	45	8	37
Rap2c	22	4	18
RP23-17K9.18	22	0	22
RP23-395M5.6	1	1	0
RP23-226H21.3	2	2	0
Tmed8	2	0	2
Tmed9	236	211	25
Dhx16	31	5	26
Dhx15	83	28	55
Rap1a	88	59	29
Recql5	7	1	6
Recql4	4	1	3
Rap1b	81	60	21
Adgrl2	79	24	55
Adgrl3	76	9	67
Adgrl1	125	1	124
Fbxw4	2	0	2
Fbxw5	62	22	40
Fbxw7	72	19	53
Fbxw8	17	5	12
RP23-401J24.3	2	0	2
Fbxw9	42	29	13
RP23-329L9.1	26	26	0
Nr4a3	3	0	3
Nr4a2	42	10	32
Fbxw2	140	87	53
Nr4a1	4	1	3
RP24-241I18.1	19	19	0
Zfp24	49	23	26
Slc20a2	6	2	4
Stk11ip	1	0	1
Slc20a1	24	8	16
Mfap1a	126	39	87
Mfap1b	143	55	88
RP23-268K22.2	7	4	3
Zfp26	15	0	15
Zfp27	15	9	6
Zfp28	15	7	8
Dtymk	181	158	23
Rpl27a-ps1	1	1	0
Mre11a	11	1	10
Rem2	27	15	12
Zfp11	7	1	6
Zfp12	31	7	24
Zfp13	20	11	9
Zfp14	1	1	0
Prkra	134	99	35
Gm26816	1	0	1
Tmed2	226	181	45
Tmed3	49	39	10
Copg1	95	50	45
Copg2	67	30	37
Tmed1	48	42	6
Tenm4	92	36	56
Tenm3	49	1	48
Tmed7	68	50	18
Tenm2	100	0	100
Tmed4	85	73	12
Tenm1	18	0	18
Tmed5	32	16	16
Papss2	1	0	1
Papss1	127	92	35
RP23-393I12.4	16	0	16
RP23-393I12.3	27	27	0
RP23-393I12.5	2	2	0
RP23-349I9.14	1	1	0
Cdpf1	23	17	6
Bmper	10	1	9
Zmat5	99	17	82
Zmat4	3	0	3
Zmat3	23	5	18
Zmat2	302	155	147
RP23-64J7.5	3	0	3
Zmat1	11	2	9
Nrxn1	151	62	89
Nrxn2	159	10	149
Nrxn3	177	33	144
RP23-393I12.2	189	0	189
RP23-393I12.1	57	57	0
Gen1	5	0	5
Mfhas1	24	9	15
Avpi1	14	14	0
Rela	22	7	15
Relb	6	0	6
Trub2	36	20	16
Shq1	9	4	5
Gm25583	1	1	0
Reln	68	1	67
Trub1	22	11	11
Relt	1	0	1
Vcl	1	0	1
RP23-173M6.3	1	0	1
Fbn2	9	0	9
Vcp	386	174	212
RP24-175N4.1	45	27	18
Large	58	4	54
RP23-54E16.3	2	2	0
RP23-54E16.2	1	0	1
Gm24283	1	1	0
RP23-54E16.1	1	0	1
RP23-171A11.3	1	1	0
Ift20	153	137	16
Ift22	64	57	7
RP23-130J1.5	3	3	0
Ift27	127	114	13
Cryl1	4	4	0
Cpsf4	26	14	12
Cpsf6	188	69	119
Cpsf7	51	5	46
Cpsf1	17	0	17
Cpsf2	75	27	48
Cpsf3	58	26	32
RP23-460F17.1	1289	0	1289
Bambi	8	7	1
Mxd1	12	2	10
Mxd3	62	55	7
Fbn1	1	0	1
Mxd4	72	39	33
Oplah	2	0	2
Ift52	26	12	14
Tmem2	24	0	24
Tmem8	2	0	2
Tmem5	58	22	36
RP23-60K23.10	1	1	0
Tmem9	75	62	13
Eif4e2	141	75	66
Mmadhc	88	45	43
Ift57	52	36	16
Copb2	95	36	59
Med9os	3	2	1
Fam196a	4	0	4
Ankrd34b	1	0	1
Ankrd34a	6	4	2
Copb1	63	15	48
Gm26882	3	0	3
Gm26885	1	0	1
Get4	41	27	14
Ccdc91	28	11	17
Larp1	59	0	59
Ift43	104	97	7
1810055G02Rik	26	8	18
Ccdc96	5	5	0
Ccdc97	25	9	16
Ccdc94	16	7	9
Ift46	81	54	27
Ccdc92	25	16	9
Ccdc93	14	1	13
Rps6ka3	6	0	6
Rnf144a	32	14	18
Rps6ka5	8	1	7
Rnf144b	1	1	0
Rps6ka6	20	2	18
Rer1	139	124	15
Vgf	12	10	2
RP23-45A13.2	1	0	1
Rps6ka1	4	2	2
Rps6ka2	5	0	5
RP23-45A13.4	11	0	11
Myrip	2	0	2
Col20a1	5	0	5
Acyp1	70	70	0
Acyp2	4	2	2
Ift74	88	3	85
Ccdc80	25	1	24
Eif4g2	806	222	584
Tmem74b	17	13	4
Eif4g1	113	1	112
RP23-80B16.3	2	2	0
Ccdc86	41	33	8
Eif4g3	101	1	100
3110021N24Rik	19	0	19
RP23-296J16.1	1	1	0
Ccdc84	12	2	10
Ccdc82	7	0	7
RP23-307G23.3	5	5	0
Dnase2a	5	1	4
Rest	14	5	9
Crygn	2	2	0
Ccdc78	3	0	3
Mxi1	43	19	24
Kras	259	161	98
Vhl	47	31	16
Rsbn1	125	1	124
Rere	88	1	87
Napepld	4	0	4
Fam199x	7	2	5
Ccdc77	15	1	14
RP23-129P10.1	5	0	5
Rerg	3	3	0
Ccdc71	36	30	6
Gm26890	15	0	15
RP23-391P21.4	1	1	0
Adgrv1	10	4	6
Eif4e3	4	0	4
RP23-344L21.3	1	1	0
Gm24233	1	1	0
Vim	821	732	89
RP24-290P19.4	2	0	2
Vit	11	5	6
Il17ra	8	0	8
Mief1	9	0	9
Mief2	10	5	5
Rev1	37	2	35
RP23-41J14.5	1	1	0
Map10	14	14	0
RP23-41J14.6	1	0	1
Fbrs	4	0	4
Sap30bp	71	42	29
Lurap1l	5	5	0
AC158308.3	1	1	0
Taf9b	5	5	0
RP24-310D17.9	8	1	7
Pdcd11	16	0	16
Pdcd10	104	75	29
Gsg1l	6	4	2
Mms19	14	1	13
Dchs1	35	0	35
Mcts2	43	43	0
RP23-99G18.1	1	1	0
Mcts1	163	100	63
Ephx3	1	0	1
Ephx4	11	7	4
RP23-459M2.1	71	56	15
Rwdd2b	2	2	0
Rwdd2a	11	8	3
RP24-87A4.1	1	0	1
Antxr2	1	0	1
Antxr1	10	1	9
Ikbkb	39	6	33
AC104921.1	70	0	70
Stk17b	2	0	2
Man2c1	23	6	17
RP23-136K12.6	110	110	0
Ikbkg	9	4	5
Kri1	16	5	11
Edem2	18	14	4
WI1-2389C6.2	14	0	14
Edem1	4	1	3
Sacm1l	24	10	14
Edem3	5	0	5
Fam19a2	23	5	18
Stau2	90	45	45
Fam19a1	23	0	23
Stau1	78	45	33
Hexdc	25	2	23
Pdcd2l	50	38	12
Fam19a5	35	25	10
Glra2	44	15	29
Glra1	1	0	1
Man2b1	4	1	3
AC136146.4	11	0	11
Ikbip	7	5	2
RP23-91M6.1	5	5	0
Man2a1	2	0	2
Man2a2	14	1	13
Ubap2	56	1	55
Ubap1	33	15	18
Epb41l4aos	86	83	3
Phykpl	9	4	5
RP23-392I3.13	286	286	0
Pou3f2	409	409	0
Pou3f1	139	139	0
Taf5l	22	11	11
Pou3f4	42	42	0
Pou3f3	221	221	0
Taf6l	29	10	19
Cenpc1	54	8	46
Map1a	32	0	32
Map1b	2095	40	2055
RP24-325N9.5	3	0	3
RP23-103L12.1	3	3	0
RP24-325N9.4	4	4	0
Map1s	21	5	16
Barhl2	3	0	3
RP24-135P4.1	2	2	0
Stat3	18	2	16
RP23-355B17.1	1	1	0
Stat2	16	0	16
Rc3h1	22	1	21
Rc3h2	61	1	60
Mien1	315	278	37
RP23-467E1.3	1	0	1
RP23-467E1.1	1	1	0
Zfp804b	2	1	1
Aup1	43	19	24
Zfp804a	10	6	4
Hid1	18	4	14
Lurap1	8	0	8
AA543186	2	1	1
Serinc4	2	0	2
Tle4	22	0	22
